timestamp,ConcentrateFlow,ConcentratePressure,DifferentialPressure,FeedConductivity,FeedFlow,FeedPressure,FeedTemperature,PermeatePressure,PermeateConductivity,PermeateFlow,Recovery
2021-12-30 04:40:00,142.27,278.85,83.69,260.5,442.54,308.53,66.13,34.61,5.06,300.43,67.86
2021-12-30 04:45:00,142.24,278.56,83.59,260.5,441.6,308.36,66.28,34.3,5.06,299.65,67.86
2021-12-30 04:50:00,142.99,279.21,83.75,260.44,443.26,309.1,67.13,34.7,5.05,300.08,67.71
2021-12-30 04:55:00,141.66,278.8,82.9,260.5,438.52,308.75,67.0,34.05,5.04,298.46,67.91
2021-12-30 05:00:00,143.8,282.35,84.64,258.79,443.3,311.94,65.23,34.62,5.0,299.83,67.47
2021-12-30 05:05:00,143.86,282.45,84.51,258.9,442.4,312.31,65.22,34.47,5.0,298.93,67.55
2021-12-30 05:10:00,143.85,282.85,84.8,259.8,444.41,312.9,65.22,34.57,5.01,300.55,67.64
2021-12-30 05:15:00,143.23,282.99,84.85,260.67,444.39,312.97,65.21,34.56,5.04,300.86,67.68
2021-12-30 05:20:00,143.2,283.21,84.87,260.5,442.85,313.24,65.21,34.51,5.04,299.49,67.6
2021-12-30 05:25:00,140.09,270.1,81.2,260.5,431.45,298.7,65.4,34.36,5.24,291.48,67.49
2021-12-30 05:30:00,141.16,275.32,83.77,260.47,440.8,305.13,66.22,33.59,5.13,300.65,68.02
2021-12-30 05:35:00,141.69,276.47,83.88,260.34,440.48,306.28,66.68,33.73,5.1,299.67,67.89
2021-12-30 05:40:00,142.62,278.55,84.1,259.67,442.08,308.65,66.18,35.58,5.08,300.03,67.81
2021-12-30 05:45:00,143.06,279.82,84.48,259.1,442.75,310.23,66.19,35.57,5.1,300.17,67.75
2021-12-30 05:50:00,144.17,285.6,86.57,260.5,444.41,316.59,66.2,35.56,5.24,300.3,67.6
2021-12-30 05:55:00,144.67,287.58,86.85,260.57,444.89,318.85,66.22,35.52,5.29,300.28,67.44
2021-12-30 06:00:00,145.12,288.39,86.57,260.77,444.41,319.4,66.16,35.52,5.32,299.23,67.34
2021-12-30 06:05:00,145.54,290.12,87.06,261.2,446.21,321.96,66.13,35.59,5.33,300.68,67.37
2021-12-30 06:10:00,145.88,291.33,87.09,260.94,445.5,322.3,66.2,35.61,5.32,299.7,67.25
2021-12-30 06:15:00,146.78,292.39,87.25,260.84,446.25,322.94,66.2,35.53,5.31,299.52,67.12
2021-12-30 06:20:00,145.96,292.61,87.13,260.5,445.17,323.26,65.8,35.58,5.29,299.46,67.25
2021-12-30 06:25:00,146.44,293.46,87.5,260.5,445.53,324.81,65.22,35.66,5.27,299.12,67.13
2021-12-30 06:30:00,147.3,293.72,87.36,260.5,445.5,324.98,65.17,35.59,5.24,298.2,66.97
2021-12-30 06:35:00,147.01,294.57,87.36,260.5,446.03,325.33,65.18,35.45,5.22,298.7,67.05
2021-12-30 06:40:00,147.26,294.61,87.44,260.5,445.67,325.9,65.23,35.52,5.19,298.31,66.94
2021-12-30 06:45:00,147.51,295.95,87.84,260.5,446.2,326.74,65.18,35.26,5.15,298.77,66.93
2021-12-30 06:50:00,147.71,297.83,88.43,260.5,447.81,329.4,65.22,34.6,5.11,300.07,67.09
2021-12-30 06:55:00,148.18,300.56,88.85,260.17,447.94,331.57,64.51,34.62,5.06,299.76,66.93
2021-12-30 07:00:00,149.02,301.58,89.08,260.67,448.6,332.87,64.0,34.26,5.09,299.94,66.83
2021-12-30 07:05:00,148.46,302.02,89.02,260.5,448.06,333.19,63.26,34.64,5.03,299.58,66.8
2021-12-30 07:10:00,148.61,302.52,89.36,260.2,448.69,333.87,64.04,34.84,4.99,299.45,66.79
2021-12-30 07:15:00,148.97,303.12,89.42,258.98,447.95,334.65,64.04,34.73,4.98,298.88,66.71
2021-12-30 07:20:00,148.09,300.65,88.5,258.57,446.61,331.78,63.78,34.97,4.97,298.58,66.79
2021-12-30 07:25:00,147.09,296.33,87.1,258.5,442.92,326.9,64.2,35.75,5.0,295.77,66.75
2021-12-30 07:30:00,148.29,300.15,88.52,258.5,446.62,331.27,64.48,34.95,4.96,298.32,66.74
2021-12-30 07:35:00,149.23,302.09,89.2,258.5,449.5,332.97,65.19,34.14,4.94,300.26,66.84
2021-12-30 07:40:00,148.66,302.96,89.37,258.5,448.33,334.03,65.16,34.6,4.93,299.68,66.85
2021-12-30 07:45:00,149.29,302.87,89.12,258.5,448.97,334.42,65.22,34.72,4.9,299.79,66.77
2021-12-30 07:50:00,147.77,296.82,87.1,258.5,441.93,327.21,65.24,35.67,4.93,294.22,66.57
2021-12-30 07:55:00,147.94,297.84,87.44,258.5,443.26,328.38,65.61,35.55,4.91,295.5,66.64
2021-12-30 08:00:00,149.11,302.27,88.8,258.5,446.05,333.15,64.32,34.82,4.86,297.28,66.67
2021-12-30 08:05:00,148.61,302.4,88.8,258.5,445.37,333.29,63.63,34.76,4.84,297.09,66.7
2021-12-30 08:10:00,149.27,302.89,88.77,258.5,446.36,333.8,63.99,34.79,4.83,297.27,66.62
2021-12-30 08:15:00,149.89,302.94,88.77,258.5,446.16,333.9,64.17,34.78,4.8,296.9,66.49
2021-12-30 08:20:00,150.18,306.46,89.96,258.5,449.35,337.81,64.22,34.15,4.77,298.99,66.55
2021-12-30 08:25:00,150.72,308.01,90.39,258.5,449.64,339.43,64.01,34.35,4.75,299.09,66.51
2021-12-30 08:30:00,150.43,306.7,89.75,258.5,447.56,338.32,64.2,34.71,4.74,297.65,66.48
2021-12-30 08:35:00,150.5,307.19,89.78,258.5,446.93,338.27,64.22,34.74,4.73,296.96,66.41
2021-12-30 08:40:00,149.96,307.3,89.82,258.5,446.5,338.34,64.17,34.68,4.72,296.75,66.45
2021-12-30 08:45:00,150.35,307.03,89.58,258.5,447.13,338.23,63.87,34.64,4.71,296.89,66.44
2021-12-30 08:50:00,150.61,306.13,87.97,260.57,441.18,336.27,63.25,34.9,4.95,290.3,65.86
2021-12-30 08:55:00,148.59,299.0,86.29,260.5,435.33,329.12,62.83,35.64,5.0,286.78,65.9
2021-12-30 09:00:00,148.6,300.46,86.64,260.5,433.37,330.29,65.03,35.5,5.03,285.08,65.78
2021-12-30 09:05:00,129.47,206.82,63.41,260.5,399.46,229.63,64.16,35.43,7.09,269.94,67.18
2021-12-30 09:10:00,133.19,223.22,66.15,260.5,412.85,246.87,62.85,35.69,6.33,279.26,67.68
2021-12-30 09:15:00,134.2,225.56,66.81,260.5,414.64,249.54,62.71,35.62,6.1,279.93,67.55
2021-12-30 09:20:00,134.2,226.75,66.82,260.5,414.36,250.64,63.83,35.66,5.97,279.85,67.6
2021-12-30 09:25:00,135.14,227.35,67.13,260.5,414.93,251.19,64.2,34.89,5.88,279.75,67.44
2021-12-30 09:30:00,134.86,227.58,67.33,260.5,415.27,251.69,64.38,34.23,5.81,280.27,67.49
2021-12-30 09:35:00,135.05,228.26,67.52,260.5,415.41,252.12,64.2,33.8,5.73,280.3,67.49
2021-12-30 09:40:00,135.47,229.53,67.73,260.5,416.4,253.46,63.56,34.26,5.68,280.82,67.41
2021-12-30 09:45:00,135.48,230.82,67.74,260.5,415.58,254.9,63.58,35.33,5.62,279.79,67.37
2021-12-30 09:50:00,136.12,232.39,68.26,260.5,416.67,256.61,63.08,35.51,5.57,280.4,67.33
2021-12-30 09:55:00,136.52,232.34,68.34,260.5,417.88,256.67,62.83,34.58,5.51,281.44,67.29
2021-12-30 10:00:00,136.57,233.21,68.59,260.4,416.2,257.55,63.02,34.27,5.47,279.83,67.19
2021-12-30 10:05:00,136.81,233.15,68.64,260.1,416.59,257.28,63.1,33.91,5.43,279.69,67.17
2021-12-30 10:10:00,136.7,233.98,68.75,260.04,416.5,258.28,63.07,34.35,5.39,279.91,67.16
2021-12-30 10:15:00,136.85,234.98,68.92,259.74,416.57,259.47,62.37,34.48,5.36,279.9,67.14
2021-12-30 10:20:00,137.43,236.04,69.28,259.27,417.78,260.56,62.11,34.56,5.31,280.28,67.08
2021-12-30 10:25:00,138.07,236.32,69.16,259.24,417.75,260.4,62.35,34.64,5.29,279.79,66.95
2021-12-30 10:30:00,138.15,238.22,69.59,258.97,417.97,262.92,62.55,35.6,5.26,279.63,66.93
2021-12-30 10:35:00,138.37,238.5,69.72,258.67,418.48,262.87,62.77,34.57,5.22,280.52,67.03
2021-12-30 10:40:00,138.34,237.95,69.63,258.54,417.7,262.47,62.98,33.84,5.2,279.82,66.97
2021-12-30 10:45:00,138.35,239.21,69.92,258.64,418.39,263.67,62.15,34.25,5.16,280.32,66.99
2021-12-30 10:50:00,138.71,240.48,70.11,259.27,418.5,265.11,62.12,34.19,5.17,279.92,66.88
2021-12-30 10:55:00,139.01,240.21,70.1,258.7,418.9,264.87,62.1,34.34,5.13,279.92,66.86
2021-12-30 11:00:00,139.81,240.45,70.12,258.6,419.33,265.0,62.09,34.51,5.11,280.13,66.73
2021-12-30 11:05:00,139.49,241.38,70.38,258.54,419.66,265.72,61.5,34.39,5.09,280.41,66.81
2021-12-30 11:10:00,138.9,240.7,70.21,258.54,418.9,265.2,61.16,34.23,5.08,280.14,66.9
2021-12-30 11:15:00,139.29,241.16,70.26,258.54,418.52,265.52,61.17,34.2,5.07,279.6,66.82
2021-12-30 11:20:00,139.24,241.56,70.39,258.57,418.3,266.0,61.09,34.32,5.05,279.68,66.79
2021-12-30 11:25:00,139.61,242.15,70.54,258.5,419.49,266.58,61.1,34.48,5.05,280.24,66.79
2021-12-30 11:30:00,139.74,241.86,70.47,258.5,419.47,266.54,61.1,34.54,5.04,280.3,66.75
2021-12-30 11:35:00,139.36,242.17,70.47,258.5,419.47,266.86,61.09,34.52,5.04,280.51,66.86
2021-12-30 11:40:00,139.57,242.64,70.52,258.5,419.19,266.95,61.12,34.5,5.03,279.92,66.84
2021-12-30 11:45:00,139.65,243.15,70.82,258.5,420.45,267.6,61.12,34.5,5.02,281.08,66.82
2021-12-30 11:50:00,138.99,243.39,70.8,258.5,418.62,268.06,61.11,34.49,5.01,279.29,66.7
2021-12-30 11:55:00,139.61,244.14,70.98,258.5,419.68,268.84,61.1,34.49,5.0,279.61,66.62
2021-12-30 12:00:00,139.94,244.62,71.11,258.5,420.21,269.57,61.14,34.54,4.98,279.84,66.63
2021-12-30 12:05:00,139.79,245.38,71.3,258.5,420.83,270.32,61.22,34.48,4.96,280.58,66.64
2021-12-30 12:10:00,140.26,245.75,71.28,258.5,421.22,270.4,61.59,34.45,4.95,280.52,66.58
2021-12-30 12:15:00,140.31,246.17,71.4,258.5,420.9,270.91,61.79,34.53,4.93,280.07,66.61
2021-12-30 12:20:00,140.3,246.75,71.62,258.5,420.3,271.46,61.72,34.45,4.92,279.6,66.51
2021-12-30 12:25:00,140.43,247.2,71.63,258.5,421.4,272.16,61.7,34.4,4.9,280.68,66.59
2021-12-30 12:30:00,140.24,247.66,71.77,258.5,420.4,272.33,62.01,34.33,4.9,280.06,66.56
2021-12-30 12:35:00,141.29,248.59,71.92,258.5,421.06,273.48,62.11,34.56,4.88,279.56,66.34
2021-12-30 12:40:00,140.82,249.24,72.08,258.5,421.81,274.1,62.11,34.51,4.87,280.65,66.47
2021-12-30 12:45:00,141.46,250.02,72.35,258.5,422.21,275.18,62.12,34.53,4.86,280.34,66.39
2021-12-30 12:50:00,142.01,250.97,72.31,258.9,421.83,276.14,62.01,34.5,4.88,279.7,66.28
2021-12-30 12:55:00,142.12,251.4,72.47,258.67,422.38,276.7,61.13,34.37,4.85,279.98,66.29
2021-12-30 13:00:00,141.47,251.24,72.56,258.5,421.87,276.36,61.07,34.59,4.82,280.03,66.37
2021-12-30 13:05:00,141.32,250.98,72.5,258.5,420.82,276.32,60.89,34.54,4.82,279.38,66.3
2021-12-30 13:10:00,142.18,251.08,72.5,258.5,422.54,276.01,60.94,34.51,4.83,280.14,66.33
2021-12-30 13:15:00,141.57,251.14,72.51,258.5,422.89,276.22,61.65,34.44,4.84,280.72,66.39
2021-12-30 13:20:00,141.4,250.78,72.44,258.5,421.02,275.78,61.7,34.42,4.85,279.21,66.31
2021-12-30 13:25:00,141.46,250.88,72.46,258.5,422.02,275.96,61.41,34.51,4.84,280.24,66.44
2021-12-30 13:30:00,141.55,250.53,72.35,258.5,421.44,275.49,61.49,34.8,4.86,279.66,66.4
2021-12-30 13:35:00,141.82,251.53,72.42,258.5,421.61,276.16,61.27,35.59,4.85,279.92,66.34
2021-12-30 13:40:00,142.13,250.58,72.39,258.5,422.39,275.47,61.9,34.71,4.86,280.23,66.3
2021-12-30 13:45:00,141.33,249.94,72.51,258.5,421.64,274.78,62.1,33.71,4.85,280.48,66.5
2021-12-30 13:50:00,141.84,250.36,72.44,258.5,422.11,275.44,62.1,34.02,4.85,280.2,66.43
2021-12-30 13:55:00,141.59,250.75,72.43,258.5,421.43,275.57,62.1,34.47,4.85,279.79,66.44
2021-12-30 14:00:00,141.94,251.65,72.79,258.5,422.14,276.8,62.54,34.53,4.84,280.15,66.38
2021-12-30 14:05:00,141.94,251.74,72.66,258.5,422.1,276.8,63.06,35.15,4.85,279.97,66.25
2021-12-30 14:10:00,141.8,251.9,72.77,258.5,421.71,276.93,62.89,35.23,4.85,279.77,66.36
2021-12-30 14:15:00,142.44,251.29,72.53,258.5,421.54,276.03,63.12,34.53,4.85,279.57,66.26
2021-12-30 14:20:00,141.96,250.72,72.66,258.5,421.73,275.87,63.58,33.88,4.85,279.85,66.37
2021-12-30 14:25:00,141.74,250.79,72.57,258.5,422.06,276.02,63.31,34.19,4.85,280.54,66.44
2021-12-30 14:30:00,142.13,251.23,72.72,258.5,421.3,276.36,63.35,34.5,4.85,279.27,66.24
2021-12-30 14:35:00,142.25,251.34,72.66,258.5,421.78,276.45,63.77,34.59,4.86,279.66,66.33
2021-12-30 14:40:00,142.37,251.56,72.79,258.5,421.41,276.58,63.84,34.46,4.86,279.33,66.27
2021-12-30 14:45:00,142.73,251.91,72.93,258.5,421.31,277.18,64.16,34.6,4.85,278.83,66.16
2021-12-30 14:50:00,142.85,252.93,72.93,258.74,422.21,277.97,64.21,34.51,4.88,279.55,66.25
2021-12-30 14:55:00,143.04,253.49,73.19,258.57,422.88,278.57,64.22,34.54,4.86,280.08,66.22
2021-12-30 15:00:00,142.89,253.02,73.19,258.5,423.03,278.22,63.87,34.47,4.83,280.44,66.33
2021-12-30 15:05:00,143.01,252.88,73.04,258.5,422.53,277.96,63.12,34.47,4.85,279.66,66.22
2021-12-30 15:10:00,143.0,253.07,73.2,258.5,422.41,278.32,63.09,34.57,4.87,279.67,66.19
2021-12-30 15:15:00,142.65,252.78,73.05,258.5,421.73,277.93,63.11,34.53,4.87,279.24,66.18
2021-12-30 15:20:00,142.78,252.6,72.9,258.5,422.63,277.62,63.12,34.51,4.89,279.85,66.26
2021-12-30 15:25:00,142.62,252.56,72.94,258.5,422.22,277.62,63.16,34.48,4.9,279.75,66.23
2021-12-30 15:30:00,142.28,252.68,72.89,258.5,422.86,277.71,63.12,34.52,4.9,280.55,66.36
2021-12-30 15:35:00,141.86,252.74,72.69,258.5,421.19,277.67,63.09,34.34,4.9,279.57,66.32
2021-12-30 15:40:00,142.89,252.89,72.93,258.5,422.62,277.81,63.11,34.19,4.9,279.95,66.27
2021-12-30 15:45:00,142.73,253.44,73.17,258.5,421.91,278.66,64.03,34.24,4.89,279.57,66.2
2021-12-30 15:50:00,143.45,254.6,73.45,258.5,423.55,279.69,64.28,34.44,4.89,280.27,66.15
2021-12-30 15:55:00,143.8,255.29,73.52,258.64,423.83,280.06,63.98,34.47,4.86,280.2,66.08
2021-12-30 16:00:00,143.79,256.7,74.0,258.8,422.52,281.84,64.01,34.25,4.85,279.06,66.02
2021-12-30 16:05:00,143.82,257.42,73.97,259.04,423.14,282.03,63.66,34.2,4.83,279.53,66.07
2021-12-30 16:10:00,144.23,257.84,74.14,259.44,424.37,283.25,63.45,34.25,4.81,280.08,66.02
2021-12-30 16:15:00,144.15,258.75,74.22,259.5,423.76,284.16,63.1,34.53,4.8,279.54,66.03
2021-12-30 16:20:00,144.76,259.78,74.7,259.34,423.89,285.51,63.17,34.51,4.78,279.17,65.86
2021-12-30 16:25:00,144.67,260.46,74.9,259.4,424.28,286.4,62.62,34.48,4.76,279.59,65.83
2021-12-30 16:30:00,144.69,261.11,74.89,258.97,424.66,286.79,62.4,34.53,4.75,280.13,65.88
2021-12-30 16:35:00,145.27,262.29,75.19,258.8,425.66,288.16,62.09,34.52,4.73,280.39,65.87
2021-12-30 16:40:00,145.3,262.95,75.2,258.9,425.37,288.17,62.09,34.47,4.72,279.92,65.88
2021-12-30 16:45:00,145.52,263.45,75.31,258.74,425.24,288.79,61.91,34.51,4.71,279.74,65.82
2021-12-30 16:50:00,146.01,264.88,75.41,259.4,425.71,290.6,61.25,34.47,4.73,279.8,65.69
2021-12-30 16:55:00,146.6,265.44,75.76,258.8,426.42,291.4,61.09,34.46,4.7,279.84,65.63
2021-12-30 17:00:00,146.52,265.18,75.72,258.57,425.77,291.1,61.09,34.53,4.67,279.5,65.61
2021-12-30 17:05:00,146.6,265.75,75.85,258.5,426.46,291.3,61.02,34.59,4.67,280.03,65.66
2021-12-30 17:10:00,146.03,265.54,75.86,258.5,425.62,291.47,61.09,34.53,4.66,279.83,65.73
2021-12-30 17:15:00,146.5,265.9,75.84,258.5,425.97,291.9,61.38,34.47,4.65,279.87,65.63
2021-12-30 17:20:00,146.46,266.99,76.21,258.5,425.95,293.21,61.22,34.51,4.65,279.89,65.69
2021-12-30 17:25:00,147.28,266.92,76.19,258.5,427.11,292.94,61.11,34.52,4.65,280.1,65.59
2021-12-30 17:30:00,147.1,267.02,75.97,258.5,426.99,292.6,61.32,34.26,4.63,280.33,65.68
2021-12-30 17:35:00,147.19,267.46,76.2,258.5,427.65,293.34,61.12,34.32,4.63,280.89,65.66
2021-12-30 17:40:00,119.19,265.8,64.21,258.5,399.63,289.09,61.21,34.51,4.83,280.36,70.2
2021-12-30 17:45:00,116.18,266.02,63.02,258.5,396.28,289.57,61.47,34.4,4.85,280.09,70.65
2021-12-30 17:50:00,116.11,266.49,63.05,258.5,396.2,289.54,61.68,34.28,4.84,279.79,70.59
2021-12-30 17:55:00,116.57,266.65,63.07,258.5,395.88,290.14,61.58,34.26,4.82,278.99,70.51
2021-12-30 18:00:00,116.5,267.6,63.3,258.5,396.38,290.52,62.09,34.17,4.81,279.87,70.58
2021-12-30 18:05:00,116.68,268.45,63.37,258.5,396.96,291.32,62.32,34.24,4.8,280.13,70.58
2021-12-30 18:10:00,116.62,268.65,63.3,258.5,396.85,291.27,61.32,34.18,4.8,279.92,70.58
2021-12-30 18:15:00,117.01,269.3,63.45,258.5,396.97,292.54,61.12,34.5,4.8,279.75,70.5
2021-12-30 18:20:00,117.17,269.79,63.58,258.5,397.27,292.81,61.14,34.49,4.78,279.78,70.46
2021-12-30 18:25:00,117.06,270.45,63.73,258.5,397.93,293.96,61.3,34.55,4.78,280.75,70.52
2021-12-30 18:30:00,116.58,271.7,63.74,258.5,397.32,292.77,62.05,34.58,4.77,279.6,70.03
2021-12-30 18:35:00,118.51,274.07,64.21,258.5,399.09,297.7,59.83,34.43,4.71,280.29,70.32
2021-12-30 18:40:00,118.14,274.43,64.29,258.5,397.93,298.08,60.12,34.4,4.72,279.62,70.27
2021-12-30 18:45:00,118.5,274.63,64.22,258.5,398.32,297.64,60.1,34.18,4.72,279.58,70.2
2021-12-30 18:50:00,118.02,274.52,64.19,258.5,398.16,297.31,60.47,34.15,4.72,280.21,70.37
2021-12-30 18:55:00,118.01,274.19,64.2,258.5,397.68,297.42,60.28,34.22,4.74,279.43,70.27
2021-12-30 19:00:00,118.53,274.4,64.15,258.53,399.57,297.65,60.08,34.4,4.73,280.97,70.3
2021-12-30 19:05:00,118.06,273.83,63.99,258.5,398.21,297.11,60.8,34.35,4.75,280.1,70.32
2021-12-30 19:10:00,118.01,273.54,63.98,258.5,397.62,296.35,61.04,34.4,4.76,279.61,70.31
2021-12-30 19:15:00,117.63,273.76,64.06,258.5,397.27,297.11,61.05,34.42,4.76,279.91,70.42
2021-12-30 19:20:00,117.89,273.46,64.0,258.5,397.86,296.52,61.1,34.37,4.77,280.1,70.34
2021-12-30 19:25:00,118.0,273.97,64.03,258.5,397.85,296.99,61.65,34.37,4.77,279.89,70.36
2021-12-30 19:30:00,118.36,274.34,64.21,258.5,399.0,297.9,62.11,34.44,4.76,280.55,70.37
2021-12-30 19:35:00,118.73,274.89,64.25,258.5,399.06,298.26,62.14,34.4,4.75,280.49,70.26
2021-12-30 19:40:00,118.55,275.65,64.36,258.5,398.32,299.3,61.24,34.32,4.74,279.7,70.2
2021-12-30 19:45:00,118.8,276.7,64.59,258.5,399.18,300.43,61.84,34.48,4.73,280.63,70.29
2021-12-30 19:50:00,118.88,277.29,64.71,258.5,398.33,300.73,60.92,34.45,4.72,279.46,70.16
2021-12-30 19:55:00,119.61,277.92,64.79,258.5,399.94,301.32,61.08,34.47,4.71,280.45,70.14
2021-12-30 20:00:00,119.75,278.81,64.94,258.54,400.46,302.23,61.15,34.37,4.7,280.93,70.12
2021-12-30 20:05:00,119.76,279.5,64.93,258.5,400.54,302.54,60.64,34.43,4.7,280.71,70.11
2021-12-30 20:10:00,119.59,280.01,65.01,258.5,399.56,303.35,60.24,34.3,4.69,279.84,70.07
2021-12-30 20:15:00,119.88,280.68,65.13,258.5,399.82,303.58,60.14,34.19,4.68,280.04,70.01
2021-12-30 20:20:00,119.94,281.41,65.3,258.5,399.87,304.98,60.1,34.49,4.67,279.96,70.0
2021-12-30 20:25:00,120.16,282.15,65.47,258.5,400.75,305.76,59.82,34.4,4.66,280.72,69.98
2021-12-30 20:30:00,120.41,283.6,65.33,259.24,400.69,307.2,59.09,33.98,4.74,280.15,69.93
2021-12-30 20:35:00,120.19,284.32,65.33,258.9,400.03,307.57,59.49,35.21,4.72,279.86,69.89
2021-12-30 20:40:00,120.36,283.93,65.63,258.54,400.75,307.39,59.35,34.75,4.66,280.43,69.98
2021-12-30 20:45:00,120.12,282.67,65.51,258.5,400.37,306.11,59.75,33.8,4.66,280.41,70.02
2021-12-30 20:50:00,119.71,282.22,65.33,258.5,399.56,305.43,60.36,33.78,4.67,279.77,70.06
2021-12-30 20:55:00,119.47,282.3,65.23,258.5,399.21,305.29,60.11,34.15,4.69,279.64,69.99
2021-12-30 21:00:00,120.22,282.84,65.39,258.5,399.57,306.12,60.37,34.38,4.69,279.28,69.88
2021-12-30 21:05:00,120.01,282.07,65.27,258.5,400.24,305.45,60.41,34.39,4.7,280.01,70.0
2021-12-30 21:10:00,119.86,282.16,65.27,258.54,399.4,305.7,60.71,34.38,4.72,279.35,69.93
2021-12-30 21:15:00,120.6,281.98,65.2,261.57,400.57,305.57,60.68,34.29,4.75,279.87,69.93
2021-12-30 21:20:00,119.81,283.01,65.22,262.3,399.7,305.62,60.97,34.43,4.74,279.9,70.07
2021-12-30 21:25:00,120.12,283.4,65.4,261.5,399.92,306.18,61.18,34.37,4.74,279.86,69.95
2021-12-30 21:30:00,120.36,283.51,65.36,261.3,399.73,306.49,61.82,34.28,4.74,279.58,69.96
2021-12-30 21:35:00,120.66,284.68,65.72,260.94,401.81,308.41,61.17,34.34,4.72,281.26,69.99
2021-12-30 21:40:00,120.46,285.01,65.61,260.54,399.7,307.92,60.57,34.29,4.71,279.63,69.89
2021-12-30 21:45:00,120.26,285.45,65.64,260.5,399.58,308.65,60.9,34.38,4.7,279.56,69.93
2021-12-30 21:50:00,120.34,285.69,65.7,260.5,400.31,309.26,61.19,34.34,4.69,279.61,69.89
2021-12-30 21:55:00,120.86,286.76,65.68,260.5,401.05,310.07,61.23,34.47,4.68,279.82,69.84
2021-12-30 22:00:00,120.93,287.24,65.89,260.5,400.83,310.84,60.11,34.44,4.67,279.58,69.78
2021-12-30 22:05:00,121.33,288.31,66.0,260.5,401.16,311.58,60.13,34.22,4.66,279.86,69.75
2021-12-30 22:10:00,121.52,288.98,66.33,260.5,401.59,312.6,60.41,34.17,4.65,280.09,69.7
2021-12-30 22:15:00,121.76,289.66,66.33,260.5,402.04,313.15,60.25,34.4,4.64,280.23,69.72
2021-12-30 22:20:00,122.19,290.4,66.43,260.5,403.39,313.81,60.26,34.41,4.64,281.18,69.67
2021-12-30 22:25:00,121.64,290.52,66.47,260.5,402.5,314.22,60.26,34.38,4.62,280.89,69.74
2021-12-30 22:30:00,122.57,292.68,66.52,261.0,402.85,316.16,60.1,34.15,4.69,280.32,69.6
2021-12-30 22:35:00,122.3,292.61,66.58,260.74,402.32,316.02,60.09,34.16,4.65,280.07,69.62
2021-12-30 22:40:00,122.04,292.35,66.67,260.5,402.25,315.91,60.0,34.14,4.6,280.29,69.66
2021-12-30 22:45:00,122.14,292.91,66.78,260.5,402.15,316.55,59.92,34.33,4.61,279.84,69.63
2021-12-30 22:50:00,122.39,294.15,66.94,260.5,402.13,317.74,60.65,34.39,4.61,279.68,69.49
2021-12-30 22:55:00,122.55,292.77,66.75,260.5,402.7,316.47,60.76,34.1,4.62,279.82,69.53
2021-12-30 23:00:00,122.49,292.48,66.56,260.5,402.99,316.11,60.54,34.1,4.62,280.49,69.56
2021-12-30 23:05:00,122.24,293.19,66.72,260.47,403.14,316.82,60.43,34.32,4.63,280.94,69.7
2021-12-30 23:10:00,122.58,293.26,66.63,260.27,402.55,316.86,60.11,34.5,4.63,280.01,69.56
2021-12-30 23:15:00,122.42,292.91,66.49,260.1,401.5,316.15,60.16,34.4,4.63,279.43,69.54
2021-12-30 23:20:00,122.42,293.57,66.67,259.64,401.64,317.04,60.75,34.37,4.64,279.48,69.52
2021-12-30 23:25:00,122.76,293.65,66.71,259.9,403.19,317.3,61.2,34.37,4.63,280.7,69.57
2021-12-30 23:30:00,122.59,294.38,66.77,260.14,401.53,317.72,62.01,34.39,4.63,279.19,69.5
2021-12-30 23:35:00,123.07,295.21,66.89,260.17,403.83,318.75,62.1,34.42,4.62,280.67,69.57
2021-12-30 23:40:00,123.04,295.8,67.04,260.34,403.22,319.57,60.4,34.4,4.61,280.09,69.41
2021-12-30 23:45:00,123.31,296.4,66.96,260.17,403.3,320.08,60.09,34.35,4.6,280.1,69.48
2021-12-30 23:50:00,123.08,297.44,67.22,260.07,403.49,321.02,60.16,34.22,4.6,280.34,69.48
2021-12-30 23:55:00,122.88,297.73,67.18,259.87,403.04,321.17,60.11,34.15,4.59,279.83,69.49
2021-12-31 00:00:00,123.67,298.91,67.52,260.0,403.56,322.7,59.91,34.31,4.58,279.83,69.37
2021-12-31 00:05:00,123.73,298.93,67.24,260.24,404.04,322.55,59.16,34.37,4.57,280.23,69.38
2021-12-31 00:10:00,123.79,299.46,67.48,259.21,403.74,323.28,59.22,34.29,4.57,279.74,69.35
2021-12-31 00:15:00,123.89,300.27,67.54,259.3,403.76,323.94,59.47,34.07,4.56,279.93,69.36
2021-12-31 00:20:00,124.05,300.78,67.6,259.24,403.94,324.63,59.12,34.11,4.56,280.08,69.38
2021-12-31 00:25:00,124.46,301.78,67.67,259.14,404.71,325.32,59.27,34.45,4.55,280.5,69.25
2021-12-31 00:30:00,124.84,303.5,67.75,259.44,404.29,327.05,59.15,34.4,4.61,279.49,69.11
2021-12-31 00:35:00,125.3,304.45,67.94,259.27,405.64,327.98,59.11,34.42,4.58,280.67,69.16
2021-12-31 00:40:00,124.67,303.38,67.9,258.74,404.9,326.77,59.09,34.13,4.53,280.68,69.28
2021-12-31 00:45:00,124.62,302.99,67.8,258.7,403.99,326.47,59.1,34.09,4.54,279.59,69.21
2021-12-31 00:50:00,125.18,302.95,67.66,258.5,404.9,326.32,59.1,34.46,4.55,279.75,69.11
